text,label,notes,source,object_id
"I am with you here but don't get overly pessimistic: devising hooks and stopgaps and flows and constantly tuning what to watch out for does not only improve the quality of the LLM-output code. It hones and refines your own abilities. CC has made some pretty dumb stuff in my projects but I don't resent those occurrences. They taught me (more accurately: reminded me, because I already knew but was not applying that knowledge too often) very valuable lessons on code quality -- that's still a dark area to this day and every ray of light on it is valuable for the future programming. To me programming with LLMs made me a better programmer. But yes, I don't just rubber-stamp PRs. It also finally allowed me to be less of a code monkey and more of an architect and a backend lead than before. Which I was really missing.",evidence_based_reasoning,"Uses specific reasoning, technical detail, example, or causal explanation.",https://news.ycombinator.com/item?id=48645082,48645082
"I should preface this by saying I'm taking about x86 segmentation in general. On the 8086 you're right, but the 8086 can't address 2MB of memory to begin with. On the 80286 in protected mode, the situation is different in the way I'm about to describe. The memory itself doesn't have to be contiguous. 2MB of 64K segments maps to 32 segments. So you need 32 locations in physical memory capable of storing 64K. The programming model for addressing that block of memory necessarily includes both segment selectors and offsets. The segment selectors are indices into a segment table that contains the base address of each of the 32 segments. As long as the segment selectors themselves can be allocated contiguously in the segment table, you have enough to be able to compute which segment you need for which address in the 2MB range. It's the indirection through the segments table that maps it to physical addresses that do not need to be contiguous. Raymond Chen talks a bit about how it worked in Windows 3.x here: https://devblogs.microsoft.com/oldnewthing/20171113-00/?p=97...",evidence_based_reasoning,"Uses specific reasoning, technical detail, example, or causal explanation.",https://news.ycombinator.com/item?id=48643490,48643490
"In all seriousness, between DeepSeek-V4-Pro, Kimi K2.6 and now K2.7-Code, Xiaomi's MiMo-2.5-Pro, and Qwen3.7 Max, I haven't touched Claude for any sort of programming-related task in months. I still lean on Claude for research/chat questions that require going out to the world to get the answer competently, but that's just laziness, and all of their competitors can do that, too. I don't use OpenAI or Gemini, either. The Chinese models are just that good. If all three of the US majors banned me, I think that'd be just fine.",evidence_based_reasoning,"Uses specific reasoning, technical detail, example, or causal explanation.",https://news.ycombinator.com/item?id=48641848,48641848
"The rectangle case is just choose(w+h, h), with w, h being the width and height, respectively. (Or choose(w+h, w), which is the same.) Depending on how well you know binomial coefficients, this can also lead you to the dynamic programming solution. After all, for the rectangle case this is nothing but construction of Pascal's triangle by summing two adjacent numbers in a row to get the number below them. If you recognize this, the solution for paths on grids with holes falls out almost immediately.",evidence_based_reasoning,"Uses specific reasoning, technical detail, example, or causal explanation.",https://news.ycombinator.com/item?id=48641728,48641728
">Are you sure? I'm pretty sure .deb and .rpm packages both allow that Learned something new today. Thanks. I think the other significant issue with the NPM ecosystem that makes it bad in particular is NPM's dependency management is genuinely the worst out of any package manager because of phantom dependency is the default: you can be using a package without ever knowing that you are using it because it is imported implicitly, and the JS ecosystem dependency is so weird that taking down a small package that that a major project depends on cripples the entire JS ecosystem, as shown in left-pad, and launching a cyberattack via npm can be as easy as putting malicious code in any small package that large, popular packages depend on and watch it propagate. This is not hypothetical, it has been done, repeatedly in fact, over the years. TS is a good programming language, however NPM is a security nightmare, and somehow the collective reaction of everyone depends on the JS/TS ecosystem seems like a shrug and ""oh well, what can you do"".",evidence_based_reasoning,"Uses specific reasoning, technical detail, example, or causal explanation.",https://news.ycombinator.com/item?id=48641453,48641453
"So much LLM marketing/hype speak in the readme, so many moving parts, failure points, wasted CPU cycles, added latency, not to mention the externalities of the tokens that were burned on this...all to do what even the cheapest audio processors are able to do. Back in the day you could dismiss all of that as ""it's part of the learning path"" and yes, I made over-engineered non-solutions to long-solved problems when I started programming too. But this isn't learning. It's pure LLM slop. LLMs are doing the thing that greedy/unethical programmers used to. They'd quote a client a dozen microservices and four months of work for something that could be solved by writing a slightly longer Excel formula. Not that the quote was crazy or the work was poorly done, it just wasn't anywhere near necessary to solve the problem. But they got paid and the client was happy because they didn't know any better...until I showed up to ruin the fun.",evidence_based_reasoning,"Uses specific reasoning, technical detail, example, or causal explanation.",https://news.ycombinator.com/item?id=48641013,48641013
"I have been the lead of a very stressful project that was the highest priority for the company I work for and it was crucial to get this working as it was a hard deadline. I started using AI a lot, but I still read the code and sometimes it was so garbage. I had two developers with me, but they were both kind of new in the domain and one didn’t know the programming language. The project finished and the part my coworkers developed was fundamentally flawed, it worked for ~85% of the cases but not all and caused an incident. Now I get to work with two of my other friends/colleagues and they are amazing. They don’t use AI at all and so neither do I and it is glorious. It is so nice to build things like this and honestly not meaningfully slower either. It took us some time to figure out all the details, edge cases and all. Writing tests first, I love it!",evidence_based_reasoning,"Uses specific reasoning, technical detail, example, or causal explanation.",https://news.ycombinator.com/item?id=48640869,48640869
"> I managed a guy like that. He was capable of very complex thinking, but he wasn't in love with complexity, he was in love with simplicity. His solutions tended to be of the form, ""we can ignore all these things, and just focus on X, and it will provide all the value."" He'd notice something and simplify it and the benefit to the company would be measured in multiples of his salary. I did some of that a few times in my life. But I also realised that a large part of the value I brought was not necessarily in coming up with the solution, but in convincing the rest of the company---and in training up enough of the rest of the team to understand and maintain the system. For example at Goldman, I used an integer linear programming solver to re-shuffle how we assigned compute capacity in different data centres to various departments and how to compute fail-over plans ahead of time. The actual modelling and implementing barely took any time at all; I used an off-the-shelf open source solver. But I spend multiple weeks teaching the team enough about linear programming so that they can eg change the model when business requirements change.",evidence_based_reasoning,"Uses specific reasoning, technical detail, example, or causal explanation.",https://news.ycombinator.com/item?id=48640760,48640760
"Well done! I had a somewhat similar experience twenty years ago in the informatics olympiads. I had no idea about the whole world of algorithms, complexity, etc. until a friend recommended to do the first round of our national informatics olympiad. The first round was pretty simple programming, the second round was a whole new world. By the way ""Ng"" is Andrew Ng's surname, it's not NG with a capital G.",evidence_based_reasoning,"Uses specific reasoning, technical detail, example, or causal explanation.",https://news.ycombinator.com/item?id=48640749,48640749
"This model doesn't support tool calling, was not part of its training. It's focused on Python (and I think C++) competitive programming and mathematics tasks, i.e. tasks with verifiable rewards. So if you have a task that fits that description, the size-to-capability ratio is good. These kinds of models might be more useful as tools to be used by larger orchestrator models, than being the orchestrators themselves.",evidence_based_reasoning,"Uses specific reasoning, technical detail, example, or causal explanation.",https://news.ycombinator.com/item?id=48640189,48640189
"I appreciate where the author is coming from, as we often have much more context because of training that have since atrophied a bit, but in defense of the dynamic programming solution, this generalizes very well. As stated, the choose(2n,n) solution of course works but as soon as you deviate from a square, things can get more complicated. What if it's a rectangle? An arbitrary shape? One with holes? The dynamic programming solution takes all of this in stride (assuming, of course, that the conditions of only going right and down still hold). Pascal's triangle is, after all, a dynamic programming solution. It just so happens that there's a ""closed form"" solution to their entries. I'm all for clever tricks but I also appreciate much more a solution that generalizes well and gives more insight into a class of problems.",evidence_based_reasoning,"Uses specific reasoning, technical detail, example, or causal explanation.",https://news.ycombinator.com/item?id=48640181,48640181
"GLM 5.2 is the first time I'm actually excited about AI! I'm not the most bullish on AI code for several few reasons, but the biggest reason is the ownership model. We all know we're near the tail end of the ""subsidized pricing"" window for AI, and I've been hoping for so long to get an open weight model that is _close enough_ to the SOTA before this window closes - and we actually got it! I'm excited to be able to in the near future run GLM locally, and use these things like a tool instead of living in this for-rent model for the rest of my life. I'm excited to actually enjoy programming again",evidence_based_reasoning,"Uses specific reasoning, technical detail, example, or causal explanation.",https://news.ycombinator.com/item?id=48640090,48640090
"Based on the title, I was expecting the things I grew up calling logic puzzles, which some people call ""logic grid"" puzzles, e.g. https://www.allstarpuzzles.com/logic/00019.html (note: expired HTTPS certificate, but site doesn't ask for any login or anything, it just displays the puzzles) or https://logic.puzzlebaron.com/ When I was a kid, learning programming, I toyed with writing my own logic-puzzle solver program, but the challenge of turning words on their side defeated me at the time. Now it's just one line of CSS. :-) Would you be interested in adding logic puzzles / logic grid puzzles? They're not that hard to create automatically; spend long enough on https://logic.puzzlebaron.com/ and you'll definitely notice that those puzzles are being auto-generated by an algorithm.",evidence_based_reasoning,"Uses specific reasoning, technical detail, example, or causal explanation.",https://news.ycombinator.com/item?id=48639526,48639526
"That kind of work needs robots in the loop. There is very little training data, most of it is private or opaque, and a lot of the know-how was never written down. It should hold out at least 20 years longer than programming, where basically the whole job happens inside the computer, and where the best references, examples, and source code are public to a degree unimaginable in most other industries.",evidence_based_reasoning,"Uses specific reasoning, technical detail, example, or causal explanation.",https://news.ycombinator.com/item?id=48639366,48639366
"At least the site itself is honest about it, describing the challenges as ""mathematical/computer programming problems"". I always found it weird when people recommended them as ways to learn a new programming language because, perhaps because of my own math background, I ended up solving most of them with math and so little programming. Where the programs only used the basics of any language so that nothing novel would be learned by rewriting except for how loops look in two different languages (or don't, in the case of some FP languages), or how arrays look, etc.",evidence_based_reasoning,"Uses specific reasoning, technical detail, example, or causal explanation.",https://news.ycombinator.com/item?id=48639062,48639062
"It's weird that people think AI breaks the concept of work sample testing. Work sample testing isn't ""about"" programming, and predates the profession of programming. You can (and some companies do) work-sample test sales account managers, customer support, accountants, whatever. AI changes the underlying job you're testing for. So, obviously, the tests you might have been using pre-AI won't work anymore; they're testing something that isn't really the job anymore. Update your tests so they're about the real work again, that's all. For coding, that probably means assuming (or requiring) candidates use AI to do your assessment. What AI really does mess with is conversational/interactive interviewing. We do all our interactive scripted interview on Slack, but I can imagine us having to end that practice and return to face-to-face.",evidence_based_reasoning,"Uses specific reasoning, technical detail, example, or causal explanation.",https://news.ycombinator.com/item?id=48638234,48638234
"I encountered it when I was design the scheduling back-office for a LED video wall a few years ago when those became economical for a shop to own and run 24/7. The customer probably never noticed if I even did it “correctly” or couldn't be bothered if I didn't, but I remember I was bothered by it: (1) ensuring continuity of programming during the gap when it jumps forward (2) solving the ambiguity when it went backwards. Because obviously they wanted to think in local time.",evidence_based_reasoning,"Uses specific reasoning, technical detail, example, or causal explanation.",https://news.ycombinator.com/item?id=48637037,48637037
"There's a reason why ""naming things"" is one of the two hard problems in Computer Science. Data-Oriented Design (DOD) and Data-Oriented Programming (DOP) are two different things which has caused a fair amount of confusion on HN before. Data-Directed Programming (DDP) appears to be a third, different thing. In searching those threads, I came across a post from the author of the DOP book describing the difference between DOD, DOP, and DDP (a different DDP! Data Driven Programing; a fourth thing!) [2], and I see he also made the ""naming things"" joke in the first paragraph, so I guess my humour isn't that unique! There's been quite a bit of discussion about DOD and some about DOP (and much conflation between the two) on HN, it can be interesting to read [3]. 1. https://martinfowler.com/bliki/TwoHardThings.html 2. https://blog.klipse.tech/visualization/2021/02/16/data-relat... 3. https://hn.algolia.com/?q=Data+Oriented",evidence_based_reasoning,"Uses specific reasoning, technical detail, example, or causal explanation.",https://news.ycombinator.com/item?id=48636618,48636618
"I was sad in a different way. I immediately realized that this could be solved by dynamic programming by computing the recurrence F(x,y)=F(x-1,y)+F(x,y-1) with the base case F(0,0)=1 and F(x,y)=0 if x<0 or y<0. The problem is that I immediately jumped to generating functions as a tool to solve this. I defined G(u,v)=\sum_x \sum_y F(x,y) u^x v^y. After maybe ten minutes of manipulation I arrived at the closed form for G(u,v)=1/(1-u-v). At this point I recognized its series expansion and its coefficients are just given by the binomial theorem. I feel sad because I had forgotten the simple and intuitive construction of choosing “go down” and “go right” directions. When a person learns more advanced mathematics, it is often the case that the person just applies such advanced mathematics by rote without realizing that a solution can be found with more elementary mathematics and more creativity. It reminded me of the time in middle school before derivatives were taught, when my teacher reminded me that using derivatives to solve a problem would receive no credit.",evidence_based_reasoning,"Uses specific reasoning, technical detail, example, or causal explanation.",https://news.ycombinator.com/item?id=48635613,48635613
"> have some ideas about what works for language learners that is not expressed by language learners experts. This seems like a culture clash. In programming blogging, it is completely fine to write blog posts about the mental model that works for you (as long as it doesn't contradict evidence) and then maybe it works for somebody else. The idea that I need to first get an approval from a commission of Serious Teachers That Verified Which Approaches Work Well For Learners Statistically is laughable to me. I write for myself and for people like me, period. I do not claim this is useful to anyone but a tiny group. This tiny group is who it's written for. I explicitly say in the article that I struggled and this is what got me unstuck. If it isn't helpful, just close the tab.",evidence_based_reasoning,"Uses specific reasoning, technical detail, example, or causal explanation.",https://news.ycombinator.com/item?id=48634859,48634859
"Indeed, I realized I had my timeline a bit off after posting that. Of course, we have Lisp ca. 1960. (Pascal appeared 1970, but I don't think that's widely considered memory-safe. ML 1973, and that never got a widespread industry use.) What I mean is: we had memory safe system-implementation languages in wide spread production use only after/around the times of the publication of that memo; importantly, Java. We had memory-safe experimental programming languages, and scripting languages before that. And of course, around those times, hardware was fast enough that you could start implementing systems with scripting languages (Perl, Python, Ruby, JavaScript) And the bit I want to correct is, of course, the point is if they are actually used. In that sense, I'd correct the introduction of Rust around 2023-2026 in actual, wide-spread use.",evidence_based_reasoning,"Uses specific reasoning, technical detail, example, or causal explanation.",https://news.ycombinator.com/item?id=48633696,48633696
">but debuggers/profilers are incredibly useful and important, and it’s essentially malpractice for a developer never to use them. Just wait for the moment you need to write code for an embedded platform that doesn't have a debugging mechanism. I've been programming for more than 30 years. Funnily, I used to use debuggers A LOT (in Borland Turbo C++ DOS ""IDE"" times, Visual Basic, Eclipse, Netbeans, Adobe Flash Builder, etc). But nowadays I seldomly use the debugger, if at all.",evidence_based_reasoning,"Uses specific reasoning, technical detail, example, or causal explanation.",https://news.ycombinator.com/item?id=48632903,48632903
"Ginger Bill, the Odin language developer, is openly hostile against package managers (he wrote a post called ""Package Managers Are Evil"") so he maintains his own wrappers of popular C libraries in vendor folder next to the compiler. That doesn't sound like a healthy ecosystem to me. I think zig is also highly opinionated but it always seemed to me that Andrew started from solid pillars and made an excellent job of carefully considering each feature that was added to the language: - No hidden control flow. - No hidden memory allocations. - No preprocessor, no macros. Odin on the other hand is just some developer's personal taste marketed as ""Programming Done Right"". So, if you disagree with any choice Bill made, you're not doing programming right.",evidence_based_reasoning,"Uses specific reasoning, technical detail, example, or causal explanation.",https://news.ycombinator.com/item?id=48632885,48632885
"for advanced undergrads, the university of michigan (i'm speaking from my own experience here) has a course progression of (1) programming languages for 1st year grad students, (2) compilers for undergraduates, (3) compiler optimization for 1st year grad students. the expectation is that you can write a fast implementation of a simple language (~scheme) on your own, and you have the knowledge to write a simple optimizing compiler for e.g. c89/99 if you were to take it on as a longer project. any compiler written in a semester probably doesn't have enough manpower to be optimized to a point of usefulness, and you'll learn some things only via implementation struggles, but you'll have the capability to try, search for literature to get unstuck, etc. which is cool!",evidence_based_reasoning,"Uses specific reasoning, technical detail, example, or causal explanation.",https://news.ycombinator.com/item?id=48632867,48632867
"You’re talking about scheme or interchange fees? In any case, it’s much lower. I think only business cards are still an exception in Germany. Interchange fees are capped at .2 or .3% and scheme fees are much smaller. I use a German bankcard and it will cost less to the merchant, that is the reason credit card were refused for such a long time. Covid broke this, as contactless was preferred and bankcard were not available for payment on smartphones at the time.",evidence_based_reasoning,"Uses specific reasoning, technical detail, example, or causal explanation.",https://news.ycombinator.com/item?id=48654968,48654968
"What do people really think about Mearsheimer's book? (John Mearsheimer, co-author of ""The Israel Lobby and U.S. Foreign Policy"") His analysis and interpretation of the Jewish lobby provide excellent answers to a lot of questions. Perhaps this is a topic that isn't easy to discuss openly? I don't want to make a sweeping statement that the U.S. is Israel's lapdog, but it is true that regarding many policies—especially those concerning the Middle East—the U.S. is essentially swayed by Israel. Of course, right now J.D. Vance might represent a kind of domestic counter-force in the U.S. that leans more toward 'America First' rather than prioritizing Israel. Rubio is also a more pragmatic individual, and Trump is not your traditional politician who just blindly follows Israel's orders. Unfortunately, Trump might lose the next election, and the Democratic Party will absolutely revert the country back to its past status as a vassal state to Israel.""",evidence_based_reasoning,"Uses specific reasoning, technical detail, example, or causal explanation.",https://news.ycombinator.com/item?id=48654730,48654730
"That’s because you pay attention to your body and you’re not in denial. Above 37 degrees, your body cannot regulate itself, and it starts being seriously uncomfortable before that. Going outside for a run when it’s 40 is unbelievably stupid.",evidence_based_reasoning,"Uses specific reasoning, technical detail, example, or causal explanation.",https://news.ycombinator.com/item?id=48654723,48654723
"This is why I love plan mode and switch to it as soon as I see the agent starting to deviate from the plan because it hit a wall. Gotta get back to aligning on design decisions, approach, reverting any debug code, etc. before progressing. (Damn, I have more instructions to add to AGENTS.md lol) Although this was more of an issue when using opusplan as Sonnet loves to do this. I only use Opus now if using Claude.",evidence_based_reasoning,"Uses specific reasoning, technical detail, example, or causal explanation.",https://news.ycombinator.com/item?id=48654707,48654707
Sure the sun is a proximal cause… But are you really going to tell me that you me that tho evidence that temperatures are getting warmer is bunk? For starters check out the top diagram here: https://en.wikipedia.org/wiki/Climate_change# Would you argue against the physics of greenhouse gases? https://www.quantamagazine.org/physicists-pinpoint-the-quant... Are you too young to have noticed climate changes over time in your life? Edit: And the accumulation of greenhouse gases in our atmosphere: https://en.wikipedia.org/wiki/Carbon_dioxide_in_the_atmosphe...,evidence_based_reasoning,"Uses specific reasoning, technical detail, example, or causal explanation.",https://news.ycombinator.com/item?id=48654662,48654662
"That's basically no burden at all. If we cut the address length down to increase throughput, we would get a one-time increase of about 0.8% -- but consider how much faster Internet connections have gotten over the past 30 years. They've improved by about 0.8% per week on average. You're worrying about something that's smaller than one or two weeks of natural progress in Internet connection speeds Rather than trying to minmax the address length, it makes more sense to sacrifice a few bits per packet to the addresses, wait a week or two on average to get the lost throughput back, and then spend those bits elsewhere to make other things easier. (For example, avoiding NAT is an obvious one, but even just ""everything is a /64"" removes the need to ever need to think about the size of a network.) If you can spend a few address bits to make something easier elsewhere, that's a good trade. Maybe start worrying if the addresses were a kilobit long or something, but they aren't even close to that.",evidence_based_reasoning,"Uses specific reasoning, technical detail, example, or causal explanation.",https://news.ycombinator.com/item?id=48654406,48654406
"In Australia, ordinary posts on X is flagged and requires ID so I solved the problem like any homelab person would. I run OPNSense and have a Mullvad VPN, every time I access X or any service that enforces digital ID, firewall rules forward those requests to the Mullvad VPN gateway. This whole mess started because of the Australian activists Collective Shout. 1. They went after Steam +18 games but Steam didn't give them attention 2. They went after Visa/Master and due to political influence, Visa/Master blackmailed Steam 3. Steam removed thousands of +18 games 4. The following week, UK pushed digital ID 5. Countries worldwide followed but Japan What happened at end?? Million of people having their personal information leaked, it has never been so easy to become a victim of identity theft. The same Collective Shout against +18 games, supported a movie on Netflix exploring kids s**lly.",evidence_based_reasoning,"Uses specific reasoning, technical detail, example, or causal explanation.",https://news.ycombinator.com/item?id=48654254,48654254
"Who will be conducting this ""mass surveillance"" The government? Nope. Guess again This blogger thinks age verification legislation somehow supports these companies or has no negative effect on their bottom line Who knows. Maybe that is correct. We are going to find out But many would argue that unless and until computer users allowing Big Tech to collect data, for any purpose^1, start to be interested that data is being collected (cf. how it is allegedly used), nothing will change Perhaps ""age verification"" could be what finally causes them to be interested. Trying to argue that this is what Big Tech companies want, or that they don't care, is pure nonsense, but online commenters are certainly trying 1. There's no way to verify how it is used or who is using it",evidence_based_reasoning,"Uses specific reasoning, technical detail, example, or causal explanation.",https://news.ycombinator.com/item?id=48654217,48654217
"If you want to argue for client side controls, I’m on your side. I’ve expressed this opinion elsewhere in this thread. I’m well educastes on what remote attestation means, and I know it’s the status quo. But it is not required by law. And I’d very much like for it to continue being optional indefinitely, and not bundled with a different “save the children” law. More specifically, I don’t want to have to prove to the OEM that I’m an adult to unlock my bootloader or disable SecureBoot. Or, more realistically, I don’t want OEMs deciding it’s cheaper to stop offering that choice because they don’t want to risk unlocking the bootloader on a child’s device.",evidence_based_reasoning,"Uses specific reasoning, technical detail, example, or causal explanation.",https://news.ycombinator.com/item?id=48654112,48654112
"There aren't good alternatives for Claude Design, Cowork, Claude for Excel, etc. People who are properly 'AI-pilled' have outsourced far more than coding to their artificial teams.",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48655110,48655110
"6 people, 3 programmers, 3 non programmers who now use AI as much as anyone else. I have not yet checked out Alibaba’s plans. We’re still just using OpenCode Go for GLM-5.2 and Qwen-3.7-Max. I haven’t looked into MiniMax M3 much at all due to cost.",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48655047,48655047
"This company got valued at $250M https://polsia.com/ and is a one person startup. Lots of people think its more or less a hype job but given ""ai agents"" have only really existed for a year or two now it's sitll early days.",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48655042,48655042
"It is worth noting that if the Air Conditioner is powered by electricity that came from solar panels, the net heat produced compared to letting the sun heat solar panel colored ground is exactly 0. Air Conditioners do not produce a net heating effect unless you power them by burning fossil fuels.",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48655034,48655034
"Social media addiction didn't come around until about 2008 - and even then it took a few years to become widespread. Trump being elected twice isn't the cause of the decline, it's a symptom of it. The GWOT is one cause among many, but probably the one that pushed things over the edge. It led to both Iraq and Afghanistan wars which cost $Trillions that we borrowed and still haven't paid off. Not to mention the lost lives on all sides and further destabilization of the ME. Our over-reaction to 9/11 was the terrorists' dream. It's hard to imagine an outcome that would've been better from their perspective if their aim was to weaken and destabilize the US.",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48655017,48655017
"""LLMs are as good as almost any security researcher"" No they are not. Everything else can be safely ignored. The author is suffering from AI psychosis and needs to get some help.",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48654946,48654946
">No spacecraft has ever landed in the outer solar system — except one: the Huygens probe, Editors are asleep at spacedaily.com or have been replaced by a shitty AI. Rosetta landed on 67P/Churyumov-Gerasimenko in the outer solar system in 2015. https://www.esa.int/Science_Exploration/Space_Science/Rosett...",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48654902,48654902
"weavy seems kind of smart, for ai-gen video, if you're into that kind of (fucked-up) thing.",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48654896,48654896
That isn’t what happened. You are inter alia combining the loony but causally inevitable ‘war on terror’ with … the Arab Spring (which Assadist - Putinist propaganda has linked in your mind to imaginary Libyan slave markets) Ask you preferred AI how many Kurdish language universities there are in the world and where they are and what their students think of your imaginary Putinist antiyankee brain slurry.,unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48654752,48654752
"> I’m just saying air-conditioning increases climate change because it uses fossil fuels It would actually be a much better global warming mitigation strategy to install bidirectional heat pumps (A/C in the summer, heat in the winter) that runs on electricity (which is increasingly produced using renewables) and then get rid of fossil-fuel burning furnaces.",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48654748,48654748
"Is anyone working on an evil AI? Claude, look for vulnerabilities in the top 5000 websites of $country and install ransomware. Pick an amount that's just within the company budget. Do not relent under any circumstance. Should sell like hot cakes on the evil marketplace!",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48654699,48654699
"Oh yeah, there's no shortage of reasons not to use SF6. Even in conventional waveguides, as far as I know most designs these days prefer nitrogen or dried atmospheric air.",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48654696,48654696
I wonder if they can feel the air pressure change while submerged.,unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48654643,48654643
I wonder how much utility of such special-purpose languages will keep getting diminished as AI coding becomes a staple in programming and software engineering.,unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48654588,48654588
"> ""just turn on the AC and keep burning the world down"" isn't really the answer. This is an outdated attitude. PV solar panel output correlates really well with air conditioning demand, no need for storage. Overcool your thick-walled masonry buildings during the day as a form of energy storage.",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48654580,48654580
"Video games have been calling this kind of thing ""AI"" for multiple decades now.",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48654543,48654543
"> Selfish LLM usage: A situation in which someone uses an LLM to save their own time at the expense of other people’s time, resulting in a net productivity loss. Brilliant. I would like to expand this definition slightly in order to include other problematic LLM usage. > Selfish LLM usage: A situation in which someone uses an LLM to generate text or media which elicits or demands other people's emotional, cognitive or temporal input with the aim of saving similar resources for themselves, resulting in an unfair social exchange.",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48654539,48654539
I’m not debating that the sun is stronger heating source. I’m just saying air-conditioning increases climate change because it uses fossil fuels and also the law of thermodynamics dictates that he will be created in this instance.,unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48654538,48654538
We used to say genius is 1% inspiration + 99% perspiration. Now we say genius is 1% inspiration + 99% tokens. I was able to enjoy the subsidy from these AI companies to build some projects quickly. Even my wife (non-techie) is able to get a lot of data analysis and processing done once I taught her how to use Codex. We'll just keep enjoying it while it lasts.,unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48654532,48654532
"Try companies in highly regulated industries with intense compliance requirements or where lives are at stake. They’re not universally AI-conservative, but they have more reason to be than your average productivity app SaaS.",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48654521,48654521
COST. People don’t have the money to spend installing aircon to save themselves from a couple of weeks of discomfort per year.,unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48654486,48654486
Give a chart with actual numbers on the increase in temperature versus the sun. Not a diagram from an elementary science textbook on how air conditioners work.,unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48654461,48654461
"> with AI I imagine ... I think that might be just imagination - android autocorrect in particular got sufficiently worse that I finally turned it off (I still use it as a ""typing assist"" - it only displays choices that I can tap to replace, or (more often) ignore.)",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48654454,48654454
>> Double glazing is very expensive but no one in Europe would go without it. This isn’t true. I’ve lived in 3 places in London with single glazing. They’re surprisingly common. All new properties come with it but the majority of our housing stock is old. There’s also little comparison between air con and double glazing. One will be helpful for 4-6 months of the year and reduce my energy bills. The other will be necessary at most 1-2 weeks a year and will cost me thousands of pounds up front. Most people simply can’t afford that.,unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48654447,48654447
"FWIW, I have had great success asking AI coding tools to generate/edit tikz code. As with all AI coding, it helps to steer the agent to structure the code sensibly, etc. But frontier models seem to know how to write tikz.",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48654421,48654421
"Tangent point, I think more broadly this is a big piece of AI-cynicism in general- “x isn’t special anymore”. It’s tough staying motivated on a craft when an AI is nearly as good as you. Chess players manage to do it at least.",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48654387,48654387
"Living in London and Dublin, what I've observed is that we get the following contradictory statements: - ""We don't need AC, It's only hot a few times during the year."" - ""Oh what a terrible heat, global warming is getting worse every year."" Pair to that the fact that in many places windows don't open all the way due to bureocratic regulations and many interior designs are very questionable in terms of air flow and you get some unpleasant scenarios.",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48654313,48654313
"Friend, we are discussing a demonstration of systemic bias in hiring decisions made by AI models. The argument is that it is someone's fundamental right to be treated the same as someone else with the same qualifications but different skin color.",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48654296,48654296
Nothing that European countries can do will remove the need for more air conditioning.,unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48654288,48654288
It's strange what people think is expensive. Double glazing is very expensive but no one in Europe would go without it. Aircon is not expensive within the context of a house's construction costs.,unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48654287,48654287
"I'm wondering whether this is a permanent change. After all the easy-to-find bugs have fixed and you can't find them just by asking an AI, perhaps security issues will deserve special treatment again.",unsupported_claim,Makes a claim or judgment with limited support in the text.,https://news.ycombinator.com/item?id=48654283,48654283
